,Season,WTeamID,WScore,LTeamID,LScore,NumTeamWon,Loc,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR
651,2013.0,1139.0,68.0,1137.0,56.0,0.0,0.0,1.15,1.127,1.667,0.941,0.2,0.286,0.9,0.903,1.625,1.8,0.167,1.333,1.667
652,2013.0,1143.0,64.0,1424.0,61.0,1.0,0.0,1.368,1.0,0.833,0.55,0.412,0.615,0.667,1.1,1.636,0.917,2.333,0.833,0.95
653,2013.0,1161.0,84.0,1281.0,72.0,0.0,0.0,0.96,1.118,1.0,1.643,0.63,0.576,0.25,0.533,1.3,0.357,6.0,1.0,1.412
654,2013.0,1211.0,64.0,1380.0,58.0,1.0,0.0,1.278,1.196,0.8,0.87,0.833,0.833,3.667,1.208,1.4,1.0,1.5,0.125,1.333
655,2013.0,1217.0,68.0,1307.0,62.0,0.0,0.0,0.955,1.333,0.375,0.778,1.062,1.2,5.333,0.783,0.727,0.846,4.0,0.333,0.85
656,2013.0,1257.0,79.0,1299.0,48.0,0.0,0.0,0.548,0.759,1.5,1.0,0.615,0.455,0.417,0.789,0.5,1.688,0.4,0.5,1.385
657,2013.0,1266.0,59.0,1172.0,58.0,0.0,0.0,0.95,0.793,1.5,1.133,0.933,1.158,0.412,0.917,2.4,1.222,0.4,1.0,0.85
658,2013.0,1272.0,54.0,1388.0,52.0,1.0,0.0,1.053,0.845,1.667,1.0,0.818,1.286,0.667,1.042,1.333,1.154,2.25,12.0,0.947
659,2013.0,1276.0,71.0,1355.0,56.0,0.0,0.0,0.821,0.945,0.444,0.95,1.0,0.889,1.0,1.0,1.083,1.333,0.5,0.333,1.25
660,2013.0,1277.0,65.0,1434.0,54.0,1.0,0.0,1.368,1.074,0.857,0.6,0.778,0.786,2.5,1.933,1.6,2.429,0.5,0.6,1.333
661,2013.0,1332.0,68.0,1329.0,55.0,0.0,0.0,0.913,0.881,0.625,0.773,0.571,0.714,0.429,0.867,1.0,0.778,1.0,1.0,1.211
662,2013.0,1387.0,64.0,1308.0,44.0,1.0,0.0,1.471,0.885,2.0,0.688,1.25,1.077,0.476,1.095,1.7,0.625,1.111,0.429,1.25
663,2013.0,1393.0,81.0,1285.0,34.0,1.0,0.0,2.455,0.963,1.25,0.355,2.75,2.583,0.727,1.455,4.2,0.471,2.4,0.833,0.364
664,2013.0,1433.0,88.0,1103.0,42.0,1.0,0.0,2.333,1.512,8.0,1.231,0.909,0.737,1.444,1.15,3.0,0.318,5.5,0.167,1.417
665,2013.0,1455.0,73.0,1338.0,55.0,0.0,0.0,1.0,1.102,0.5,0.85,0.485,0.488,1.0,0.808,0.727,1.364,0.5,5.0,1.35
666,2013.0,1166.0,67.0,1153.0,63.0,1.0,0.0,0.704,0.656,1.4,0.75,5.5,2.778,0.5,1.471,1.333,1.778,0.222,0.5,0.524
667,2013.0,1181.0,73.0,1107.0,61.0,0.0,0.0,0.704,1.13,2.25,1.364,0.933,0.762,2.0,0.696,0.824,1.182,0.778,0.667,1.056
668,2013.0,1195.0,78.0,1207.0,68.0,0.0,0.0,1.143,1.306,1.167,1.8,0.433,0.455,1.571,0.875,1.0,1.077,1.2,1.333,1.833
669,2013.0,1196.0,79.0,1322.0,47.0,0.0,0.0,0.621,0.82,0.429,0.762,0.571,0.478,0.375,0.741,0.692,1.875,0.2,1.5,1.583
670,2013.0,1228.0,57.0,1160.0,49.0,1.0,0.0,0.941,1.02,1.6,1.632,1.7,1.846,1.375,0.929,1.429,0.8,1.6,0.8,0.6
671,2013.0,1231.0,83.0,1241.0,62.0,1.0,0.0,1.115,0.887,1.125,1.15,8.0,5.25,1.091,1.529,2.429,0.9,3.0,1.0,0.381
672,2013.0,1235.0,76.0,1323.0,58.0,0.0,0.0,0.759,0.864,0.444,0.81,1.111,1.083,1.8,1.182,0.474,2.833,0.5,2.0,0.846
673,2013.0,1242.0,64.0,1443.0,57.0,1.0,0.0,0.952,0.636,0.333,0.3,2.0,1.667,0.222,1.348,1.375,1.7,0.444,9.0,0.625
674,2013.0,1247.0,63.0,1243.0,61.0,1.0,0.0,0.875,0.86,1.75,1.385,1.556,0.941,0.533,1.048,1.0,0.889,0.667,0.714,0.929
675,2013.0,1274.0,78.0,1334.0,49.0,0.0,0.0,0.75,1.038,0.75,1.182,0.222,0.524,1.0,0.581,0.75,1.273,0.286,0.25,1.143
676,2013.0,1278.0,83.0,1417.0,63.0,0.0,0.0,0.645,1.033,0.444,1.375,1.583,1.316,1.727,0.92,0.526,1.364,0.714,0.667,1.0
677,2013.0,1279.0,57.0,1458.0,46.0,1.0,0.0,1.467,0.966,0.429,0.5,1.111,1.231,0.8,1.24,0.8,0.909,0.857,0.857,0.75
678,2013.0,1314.0,78.0,1437.0,71.0,0.0,0.0,1.125,1.245,0.364,1.0,0.684,0.704,2.5,1.0,0.333,0.941,0.9,1.0,1.571
679,2013.0,1326.0,95.0,1233.0,70.0,0.0,0.0,0.676,0.915,0.857,1.867,0.9,0.84,1.077,0.839,0.52,1.9,0.5,0.286,1.059
680,2013.0,1361.0,70.0,1328.0,55.0,1.0,0.0,1.043,0.966,1.2,0.714,4.0,2.125,1.375,1.381,1.5,1.222,0.833,1.5,0.55
681,2013.0,1396.0,76.0,1301.0,72.0,1.0,0.0,0.828,0.962,1.75,1.385,2.1,2.062,0.571,0.741,0.929,0.385,1.667,2.0,0.625
682,2013.0,1112.0,74.0,1217.0,51.0,0.0,0.0,0.593,1.184,0.556,1.2,1.273,1.188,3.667,0.611,0.923,0.667,1.75,0.5,0.7
683,2013.0,1257.0,82.0,1161.0,56.0,0.0,0.0,0.613,0.727,1.0,1.333,0.867,1.167,0.7,0.895,0.286,2.222,0.091,2.0,0.792
684,2013.0,1266.0,74.0,1139.0,72.0,0.0,0.0,1.043,1.037,2.2,2.0,0.565,0.704,0.857,1.0,1.444,1.0,0.778,2.0,1.176
685,2013.0,1276.0,78.0,1433.0,53.0,1.0,0.0,1.348,1.034,2.0,1.25,2.5,1.833,1.714,1.706,2.833,1.091,0.778,0.5,0.5
686,2013.0,1277.0,70.0,1272.0,48.0,0.0,0.0,0.731,1.231,1.25,1.438,0.357,0.455,0.786,0.514,0.571,0.611,0.7,0.714,1.286
687,2013.0,1332.0,74.0,1387.0,57.0,1.0,0.0,1.4,1.0,2.667,0.524,0.714,0.727,1.5,1.381,1.636,1.5,1.0,2.0,1.267
688,2013.0,1393.0,66.0,1143.0,60.0,0.0,0.0,1.222,1.217,1.0,2.1,0.462,0.463,0.929,0.913,2.0,1.133,0.6,0.667,1.5
689,2013.0,1455.0,76.0,1211.0,70.0,0.0,0.0,0.84,1.18,0.571,0.821,1.667,1.611,2.1,0.9,0.812,0.867,1.0,0.333,0.773
690,2013.0,1181.0,66.0,1166.0,50.0,0.0,0.0,0.842,1.082,0.286,0.95,0.762,0.643,1.0,0.839,1.0,1.111,0.286,0.5,1.3
691,2013.0,1195.0,81.0,1361.0,71.0,1.0,0.0,1.222,0.967,0.875,0.783,0.889,0.923,0.643,1.1,1.312,0.765,1.3,0.833,1.182
692,2013.0,1196.0,78.0,1278.0,64.0,1.0,0.0,1.05,0.74,1.25,1.111,1.625,1.636,0.462,1.25,1.182,1.0,1.75,3.0,0.72
693,2013.0,1231.0,58.0,1396.0,52.0,0.0,0.0,1.105,1.378,0.75,1.846,0.438,0.4,3.5,0.75,0.889,0.833,5.0,2.0,2.25
694,2013.0,1242.0,70.0,1314.0,58.0,0.0,0.0,0.917,1.327,1.2,1.5,0.471,0.476,1.067,0.571,0.909,0.5,2.143,0.2,1.818
695,2013.0,1247.0,76.0,1279.0,74.0,1.0,0.0,0.9,0.873,2.25,1.211,1.3,0.857,0.5,0.955,1.0,0.923,1.6,1.0,1.056
696,2013.0,1274.0,63.0,1228.0,59.0,0.0,0.0,1.045,1.109,0.778,1.08,0.6,0.467,1.231,1.0,0.583,1.333,0.5,1.5,1.7
697,2013.0,1326.0,78.0,1235.0,75.0,0.0,0.0,0.92,1.061,1.333,1.389,0.895,0.885,4.0,1.263,1.167,1.778,0.571,0.5,1.0
698,2013.0,1266.0,71.0,1274.0,61.0,1.0,0.0,1.227,0.794,0.375,0.231,1.556,1.583,0.667,1.625,1.167,1.375,1.0,1.0,0.733
699,2013.0,1326.0,73.0,1112.0,70.0,0.0,0.0,1.045,1.0,0.857,1.385,0.818,0.769,0.818,1.0,0.778,1.375,1.5,0.667,1.111
700,2013.0,1393.0,61.0,1231.0,50.0,1.0,0.0,1.312,1.021,1.333,0.667,1.0,0.833,0.636,1.087,0.5,0.778,1.833,5.5,0.944
701,2013.0,1455.0,72.0,1247.0,58.0,1.0,0.0,1.5,1.196,0.714,0.667,0.636,0.562,1.889,1.5,1.5,0.889,0.8,4.0,1.0
702,2013.0,1181.0,71.0,1277.0,61.0,0.0,0.0,1.0,1.02,0.429,0.667,0.75,0.923,1.6,1.042,0.75,1.375,2.0,0.8,1.412
703,2013.0,1196.0,62.0,1195.0,50.0,1.0,0.0,1.1,1.295,1.0,1.364,2.333,2.091,2.5,0.909,1.091,0.5,1.571,1.0,0.55
704,2013.0,1257.0,77.0,1332.0,69.0,0.0,0.0,0.964,1.173,1.25,1.077,0.588,0.654,1.333,0.92,1.2,0.923,1.0,0.6,1.158
705,2013.0,1276.0,87.0,1242.0,85.0,0.0,0.0,1.029,0.93,0.75,0.696,0.778,0.588,0.5,1.167,1.167,1.3,0.714,8.0,1.417
706,2013.0,1393.0,55.0,1266.0,39.0,0.0,0.0,0.632,1.06,0.6,1.471,1.0,0.842,1.727,0.962,1.25,2.167,0.556,0.75,1.455
707,2013.0,1455.0,70.0,1326.0,66.0,1.0,0.0,1.158,0.967,1.6,0.8,0.783,0.793,1.182,1.038,1.286,1.333,1.6,1.125,1.045
708,2013.0,1257.0,85.0,1181.0,63.0,0.0,0.0,0.655,0.945,2.0,1.231,0.84,0.778,1.0,0.769,1.375,1.5,0.4,0.222,1.0
709,2013.0,1276.0,79.0,1196.0,59.0,1.0,0.0,1.304,1.161,5.0,1.9,0.818,0.765,1.0,0.963,1.385,0.733,1.857,1.667,1.182
710,2013.0,1257.0,72.0,1455.0,68.0,0.0,0.0,1.0,1.102,0.667,0.8,0.947,0.828,1.273,1.0,1.3,1.222,0.625,0.333,0.87
711,2013.0,1276.0,61.0,1393.0,56.0,1.0,0.0,0.913,0.964,2.667,1.714,1.571,1.818,1.3,1.043,1.308,1.0,0.714,0.75,0.579
712,2013.0,1257.0,82.0,1276.0,76.0,1.0,0.0,1.12,1.271,1.0,0.889,1.0,0.92,1.875,0.895,1.5,0.75,3.0,1.5,1.467
713,2014.0,1107.0,71.0,1291.0,64.0,1.0,0.0,1.227,0.783,0.167,0.243,1.875,1.583,1.0,2.118,0.923,3.5,1.0,1.0,0.812
714,2014.0,1301.0,74.0,1462.0,59.0,1.0,0.0,1.261,0.964,2.0,1.0,1.091,1.0,0.545,1.15,2.286,0.692,1.333,9.0,0.824
715,2014.0,1142.0,81.0,1411.0,69.0,0.0,0.0,0.828,0.98,0.667,0.867,1.0,1.0,1.1,0.889,0.8,1.3,0.75,0.25,1.15
716,2014.0,1397.0,78.0,1234.0,65.0,0.0,0.0,1.0,1.074,0.8,0.762,0.52,0.5,0.7,0.852,1.077,0.75,1.0,2.0,2.0
717,2014.0,1163.0,89.0,1386.0,81.0,0.0,0.0,0.9,0.818,0.636,0.875,1.111,1.35,0.75,1.091,0.923,1.556,0.5,1.0,1.048
718,2014.0,1173.0,60.0,1326.0,59.0,0.0,0.0,1.091,1.02,1.0,0.923,0.615,0.706,0.75,1.042,1.0,1.077,1.0,4.0,1.143
719,2014.0,1196.0,67.0,1107.0,55.0,0.0,0.0,0.8,1.041,1.333,1.083,0.786,0.778,1.2,0.84,0.909,1.0,0.571,0.4,1.071
720,2014.0,1217.0,61.0,1153.0,57.0,1.0,0.0,0.905,0.772,1.5,1.417,1.545,1.75,0.562,1.333,1.8,1.091,0.667,0.5,0.75
721,2014.0,1257.0,71.0,1264.0,64.0,1.0,0.0,0.87,1.078,1.333,2.6,1.8,1.667,2.286,1.083,0.909,0.8,1.375,1.6,0.667
722,2014.0,1276.0,57.0,1459.0,40.0,0.0,0.0,0.818,1.152,0.143,1.118,0.5,0.444,1.333,0.72,0.667,0.818,0.375,1.0,1.75
723,2014.0,1277.0,93.0,1174.0,78.0,0.0,0.0,0.667,0.982,0.8,1.053,1.304,1.56,0.7,0.531,0.438,0.571,1.0,0.5,0.704
724,2014.0,1295.0,80.0,1328.0,75.0,1.0,0.0,1.08,0.708,0.5,0.467,1.538,1.222,0.333,1.684,0.857,1.5,1.0,2.0,1.25
725,2014.0,1332.0,87.0,1140.0,68.0,0.0,0.0,0.741,1.13,2.5,1.462,0.742,0.789,1.5,0.69,0.667,1.125,1.0,0.25,1.136
726,2014.0,1338.0,77.0,1160.0,48.0,1.0,0.0,2.067,1.452,1.0,0.875,0.786,0.667,1.286,1.091,3.6,0.176,6.0,3.0,1.083
727,2014.0,1361.0,73.0,1308.0,69.0,0.0,0.0,1.13,1.102,0.833,0.941,0.571,0.741,1.4,0.9,1.444,1.182,0.5,0.444,1.222
728,2014.0,1387.0,83.0,1301.0,80.0,1.0,0.0,1.107,1.067,2.25,2.0,0.6,0.703,0.9,0.97,1.6,0.75,1.0,0.8,1.3
729,2014.0,1393.0,77.0,1444.0,53.0,1.0,0.0,1.647,1.163,1.75,0.944,0.933,0.85,1.625,1.647,1.333,0.923,2.0,6.0,1.312
730,2014.0,1400.0,87.0,1113.0,85.0,1.0,0.0,1.148,1.036,0.625,0.8,0.87,0.818,0.909,0.952,1.0,0.9,3.0,5.0,1.333
731,2014.0,1437.0,73.0,1454.0,53.0,0.0,0.0,0.643,1.016,1.5,1.043,0.846,0.938,1.083,0.706,1.0,1.091,0.5,0.2,0.824
732,2014.0,1458.0,75.0,1110.0,35.0,0.0,0.0,0.423,0.712,0.4,0.652,0.692,1.071,0.667,0.8,0.615,2.429,0.556,1.0,1.067
733,2014.0,1112.0,68.0,1451.0,59.0,0.0,0.0,0.615,1.128,1.0,1.214,2.222,1.438,1.857,0.792,0.467,0.833,2.0,0.25,0.85
734,2014.0,1124.0,74.0,1304.0,60.0,0.0,0.0,1.353,1.286,2.0,1.615,0.263,0.333,0.556,0.714,0.778,0.917,1.286,3.5,1.938
735,2014.0,1166.0,76.0,1418.0,66.0,0.0,0.0,0.893,1.222,0.444,0.696,1.091,0.81,2.167,0.767,0.444,0.667,3.0,1.667,1.059
736,2014.0,1211.0,85.0,1329.0,77.0,1.0,0.0,0.962,0.769,3.0,1.2,1.182,1.108,0.412,1.304,1.0,1.25,0.5,0.5,0.848
737,2014.0,1235.0,93.0,1300.0,75.0,0.0,0.0,0.857,1.182,0.556,0.941,0.714,0.75,1.3,0.458,0.571,0.667,0.6,1.0,0.929
738,2014.0,1242.0,80.0,1184.0,69.0,1.0,0.0,1.455,0.93,0.083,0.226,1.231,1.5,1.75,2.636,1.214,2.0,0.25,7.0,0.667
739,2014.0,1246.0,56.0,1243.0,49.0,0.0,0.0,1.0,1.06,1.25,1.4,0.429,0.571,0.692,0.704,1.0,0.667,1.75,0.429,1.818
740,2014.0,1272.0,71.0,1203.0,66.0,0.0,0.0,0.926,1.018,0.333,0.545,1.273,1.5,1.067,0.81,0.421,0.833,1.125,0.5,0.8
741,2014.0,1273.0,78.0,1181.0,71.0,1.0,0.0,1.136,0.726,0.333,0.351,1.917,2.154,0.188,1.263,1.067,0.667,0.5,1.0,0.682
742,2014.0,1314.0,79.0,1344.0,77.0,1.0,0.0,1.179,1.34,1.0,0.938,0.529,0.619,2.333,1.118,1.25,0.9,1.75,0.5,1.357
743,2014.0,1372.0,77.0,1433.0,75.0,1.0,0.0,0.9,0.785,0.75,0.762,2.429,2.091,0.909,1.389,1.231,1.545,0.545,0.4,0.762
744,2014.0,1390.0,58.0,1307.0,53.0,0.0,0.0,1.0,1.061,0.5,1.4,0.917,1.118,1.8,0.933,1.2,1.0,0.333,0.4,0.9
745,2014.0,1397.0,86.0,1269.0,67.0,0.0,0.0,0.933,1.179,1.5,0.786,0.333,0.355,1.4,0.704,0.75,1.083,1.0,0.333,1.615
746,2014.0,1417.0,76.0,1409.0,59.0,1.0,0.0,1.381,1.105,0.714,0.842,1.3,1.071,1.083,1.095,1.214,0.625,5.5,2.5,0.722
747,2014.0,1438.0,70.0,1157.0,59.0,0.0,0.0,1.0,1.25,1.125,1.118,0.4,0.56,5.0,0.821,0.812,1.143,1.25,0.4,1.188
748,2014.0,1455.0,64.0,1142.0,37.0,1.0,0.0,1.917,0.862,1.2,0.679,1.5,1.167,0.846,1.667,3.4,2.0,0.571,6.0,1.0
749,2014.0,1163.0,77.0,1437.0,65.0,1.0,0.0,1.278,1.02,0.818,0.645,1.222,1.167,1.167,1.208,1.0,0.688,1.833,1.0,0.708
750,2014.0,1173.0,55.0,1393.0,53.0,0.0,0.0,1.105,1.174,0.143,0.625,1.1,0.778,1.0,0.833,0.333,0.643,0.857,1.75,1.0
751,2014.0,1196.0,61.0,1338.0,45.0,1.0,0.0,1.316,1.137,1.25,1.176,2.0,1.5,1.4,1.143,0.643,0.545,2.5,2.5,0.583
752,2014.0,1257.0,66.0,1387.0,51.0,1.0,0.0,1.048,0.925,6.0,1.133,1.778,1.5,1.111,1.286,1.4,1.056,1.0,5.0,0.947
753,2014.0,1276.0,79.0,1400.0,65.0,1.0,0.0,1.043,0.871,3.5,2.545,1.133,1.312,0.524,0.95,1.143,0.444,1.667,0.667,0.75
754,2014.0,1277.0,80.0,1217.0,73.0,1.0,0.0,1.273,1.075,1.167,1.235,0.739,0.733,1.25,1.0,2.125,1.0,2.25,0.333,1.176
755,2014.0,1361.0,63.0,1295.0,44.0,0.0,0.0,0.789,1.068,0.286,0.688,0.667,0.708,0.875,0.667,0.625,1.0,0.25,1.0,1.062
756,2014.0,1458.0,85.0,1332.0,77.0,1.0,0.0,1.208,1.224,1.375,1.556,0.762,1.087,4.667,0.957,1.667,1.0,0.2,1.0,0.739
757,2014.0,1112.0,84.0,1211.0,61.0,0.0,0.0,0.688,0.831,0.857,0.889,0.846,0.722,1.571,1.333,0.542,3.5,0.2,0.625,0.778
758,2014.0,1124.0,85.0,1166.0,55.0,0.0,0.0,0.733,1.17,0.455,1.333,0.429,0.429,1.6,0.519,0.579,1.0,2.0,0.333,1.727
759,2014.0,1235.0,85.0,1314.0,83.0,0.0,0.0,1.138,1.061,0.667,0.769,0.6,0.714,1.091,1.0,0.625,0.857,1.333,4.0,1.235
760,2014.0,1246.0,78.0,1455.0,76.0,1.0,0.0,1.0,1.02,0.8,0.857,1.333,1.222,2.5,1.158,0.786,1.222,1.0,1.0,0.714
761,2014.0,1390.0,60.0,1242.0,57.0,0.0,0.0,0.905,1.234,5.0,1.778,0.778,0.692,1.625,0.759,1.167,0.875,0.9,0.5,1.467
762,2014.0,1397.0,83.0,1273.0,63.0,0.0,0.0,0.889,0.964,1.333,1.0,0.304,0.346,0.389,0.522,0.733,0.857,1.5,4.0,1.5
763,2014.0,1417.0,77.0,1372.0,60.0,0.0,0.0,0.69,1.075,1.75,1.929,0.867,0.696,3.0,0.923,0.5,2.667,0.333,0.333,1.353
764,2014.0,1438.0,78.0,1272.0,60.0,1.0,0.0,1.25,0.915,1.667,0.846,1.444,0.762,0.75,1.7,0.812,1.667,0.429,2.0,1.143
765,2014.0,1112.0,70.0,1361.0,64.0,0.0,0.0,0.913,1.125,0.8,1.167,0.947,0.92,1.8,1.0,0.286,1.429,1.0,0.5,1.25
766,2014.0,1173.0,82.0,1390.0,72.0,0.0,0.0,0.786,1.0,0.625,0.913,1.278,1.269,1.5,0.8,0.526,1.2,0.875,5.0,0.96
767,2014.0,1196.0,79.0,1417.0,68.0,1.0,0.0,1.074,0.906,2.667,1.167,1.182,1.2,1.25,1.364,1.833,1.5,0.5,1.25,0.789
768,2014.0,1458.0,69.0,1124.0,52.0,1.0,0.0,1.444,0.895,3.0,1.067,0.786,1.111,0.727,1.409,1.8,1.667,0.2,2.0,1.0
769,2014.0,1163.0,81.0,1235.0,76.0,1.0,0.0,0.812,0.725,1.5,1.188,3.333,1.467,0.294,1.368,0.643,1.0,1.25,1.333,0.882
770,2014.0,1246.0,74.0,1257.0,69.0,1.0,0.0,0.923,1.038,1.0,0.933,1.692,1.174,1.364,1.222,0.727,1.2,0.833,0.667,0.792
771,2014.0,1276.0,73.0,1397.0,71.0,1.0,0.0,0.9,0.86,3.667,1.818,1.0,0.714,0.545,1.176,1.273,1.857,0.714,0.125,1.0
772,2014.0,1277.0,61.0,1438.0,59.0,0.0,0.0,0.952,1.213,1.2,1.286,0.929,0.944,2.0,0.84,0.769,0.6,1.0,1.0,1.0
773,2014.0,1196.0,62.0,1173.0,52.0,0.0,0.0,1.056,1.0,1.6,1.2,0.286,0.286,0.417,0.84,1.1,1.286,1.0,1.0,1.9
774,2014.0,1458.0,64.0,1112.0,63.0,0.0,0.0,0.958,0.967,0.833,0.706,1.2,1.417,1.0,1.04,0.727,0.875,0.667,5.0,1.133
775,2014.0,1163.0,60.0,1277.0,54.0,1.0,0.0,0.944,1.065,0.455,0.759,3.0,2.75,1.167,0.885,0.615,0.5,1.4,1.0,0.75
776,2014.0,1246.0,75.0,1276.0,72.0,1.0,0.0,1.148,1.018,1.0,0.611,0.545,0.786,1.214,1.8,0.727,1.571,0.5,6.0,1.0
777,2014.0,1163.0,63.0,1196.0,53.0,0.0,0.0,0.792,1.14,0.2,0.833,1.4,1.538,2.4,0.652,0.25,0.846,0.5,0.25,0.875
778,2014.0,1246.0,74.0,1458.0,73.0,1.0,0.0,1.261,1.16,0.25,0.25,0.737,1.05,1.833,1.0,0.818,0.5,1.0,0.333,0.944
779,2014.0,1163.0,60.0,1246.0,54.0,1.0,0.0,1.222,1.152,1.2,1.188,0.769,0.417,0.8,1.13,0.727,0.769,1.5,0.8,1.7
780,2015.0,1214.0,74.0,1264.0,64.0,0.0,0.0,0.885,1.17,2.0,3.571,0.632,0.618,2.0,0.935,0.75,1.214,0.833,1.0,1.316
781,2015.0,1279.0,94.0,1140.0,90.0,1.0,0.0,1.286,1.379,0.467,0.793,0.789,0.852,2.667,0.818,1.091,0.467,7.0,3.0,0.913
782,2015.0,1173.0,56.0,1129.0,55.0,0.0,0.0,1.1,1.31,0.857,0.952,0.556,0.714,4.0,0.955,0.769,0.818,1.25,1.0,1.286
783,2015.0,1352.0,81.0,1316.0,77.0,0.0,0.0,0.893,0.839,2.25,1.375,0.857,0.788,1.182,1.45,1.364,3.8,0.083,2.0,1.095
784,2015.0,1112.0,93.0,1411.0,72.0,0.0,0.0,0.75,0.962,1.0,1.091,0.792,1.111,0.667,0.478,0.385,0.75,0.625,1.0,0.826
785,2015.0,1116.0,56.0,1459.0,53.0,0.0,0.0,0.818,1.188,2.333,3.0,1.111,1.0,1.75,0.852,0.538,0.8,1.25,0.333,0.938
786,2015.0,1139.0,56.0,1400.0,48.0,1.0,0.0,0.941,0.96,0.667,0.684,2.5,2.333,0.417,0.793,1.571,0.333,1.25,0.8,0.591
787,2015.0,1153.0,66.0,1345.0,65.0,1.0,0.0,0.962,0.847,1.0,0.385,1.333,1.4,0.524,0.9,0.692,0.75,1.6,5.0,0.889
788,2015.0,1207.0,84.0,1186.0,74.0,0.0,0.0,1.04,1.333,0.818,1.217,0.565,0.469,1.0,0.692,0.6,0.643,0.6,0.667,1.167
789,2015.0,1209.0,57.0,1124.0,56.0,0.0,0.0,0.864,0.796,1.4,1.188,1.375,1.0,1.333,2.154,1.167,3.5,0.154,0.5,1.0
790,2015.0,1246.0,79.0,1214.0,56.0,1.0,0.0,1.647,1.034,0.75,0.625,1.111,1.217,2.167,1.52,7.5,1.182,0.778,1.667,0.818
791,2015.0,1301.0,66.0,1261.0,65.0,1.0,0.0,1.167,1.1,1.0,1.6,0.417,0.318,0.846,1.0,0.786,1.375,0.4,0.333,1.5
792,2015.0,1314.0,67.0,1217.0,65.0,0.0,0.0,0.778,1.122,1.0,1.857,2.25,1.538,1.0,0.609,0.643,0.412,4.5,1.0,0.889
793,2015.0,1323.0,69.0,1318.0,65.0,1.0,0.0,1.0,0.855,0.667,0.545,1.625,1.8,0.154,0.75,1.267,0.438,4.5,4.0,1.083
794,2015.0,1326.0,75.0,1433.0,72.0,1.0,0.0,1.167,0.905,0.6,0.577,0.929,1.158,0.615,1.0,1.143,1.0,1.25,3.5,1.0
795,2015.0,1412.0,60.0,1235.0,59.0,1.0,0.0,1.0,1.062,0.5,0.783,1.8,1.571,2.111,1.179,0.75,1.182,0.778,0.556,0.667
796,2015.0,1417.0,60.0,1374.0,59.0,1.0,0.0,1.0,0.855,1.429,1.25,0.833,0.7,0.7,1.174,0.833,2.0,0.364,1.25,1.214
797,2015.0,1428.0,57.0,1372.0,50.0,1.0,0.0,1.059,0.745,1.0,0.5,1.455,1.615,0.364,1.222,1.222,1.417,1.0,7.0,0.667
798,2015.0,1437.0,93.0,1248.0,52.0,1.0,0.0,1.714,1.036,2.75,1.222,1.667,2.143,0.8,1.667,1.467,0.533,4.0,6.0,0.909
799,2015.0,1462.0,76.0,1279.0,57.0,1.0,0.0,1.083,0.767,1.667,0.852,4.667,4.2,0.5,1.364,1.062,1.25,0.857,1.0,0.667
800,2015.0,1173.0,66.0,1344.0,53.0,0.0,0.0,1.111,1.405,1.25,1.13,0.136,0.233,4.333,0.897,1.0,1.333,0.5,0.25,1.5
801,2015.0,1181.0,85.0,1352.0,56.0,1.0,0.0,1.417,0.818,1.667,1.105,3.5,3.5,0.75,1.938,2.154,1.375,1.167,3.0,0.471
802,2015.0,1211.0,86.0,1295.0,76.0,0.0,0.0,0.967,0.931,1.429,0.955,0.421,0.429,0.273,0.875,0.312,1.444,0.6,1.0,1.692
803,2015.0,1234.0,83.0,1172.0,52.0,0.0,0.0,0.6,0.913,1.0,1.75,0.571,1.0,0.714,0.625,1.083,1.2,0.333,0.8,1.364
804,2015.0,1242.0,75.0,1308.0,56.0,0.0,0.0,0.741,1.12,0.556,1.154,0.917,1.067,1.4,0.577,0.5,0.786,1.429,1.0,0.882
805,2015.0,1257.0,57.0,1414.0,55.0,0.0,0.0,1.043,0.945,1.0,0.933,0.333,0.333,1.0,1.25,1.111,1.556,1.25,1.0,0.909
806,2015.0,1268.0,65.0,1434.0,62.0,0.0,0.0,1.053,1.4,1.333,1.286,0.556,0.75,2.75,0.667,1.333,0.818,1.0,0.2,1.0
807,2015.0,1277.0,70.0,1208.0,63.0,0.0,0.0,0.731,1.0,0.571,0.778,1.909,1.368,2.4,1.033,0.444,1.333,0.5,0.667,0.864
808,2015.0,1320.0,71.0,1461.0,54.0,1.0,0.0,1.095,1.087,1.0,0.818,5.333,2.0,2.0,1.167,0.714,0.583,4.5,0.333,0.824
809,2015.0,1328.0,69.0,1107.0,60.0,0.0,0.0,0.92,1.07,1.143,1.042,0.5,0.625,1.0,0.769,1.5,0.778,1.2,0.167,1.143
810,2015.0,1332.0,79.0,1329.0,73.0,1.0,0.0,1.074,0.883,0.7,0.655,1.556,1.385,0.333,1.136,1.0,1.0,1.125,6.0,0.706
811,2015.0,1361.0,76.0,1385.0,64.0,1.0,0.0,0.926,0.898,3.0,1.294,2.429,2.727,1.857,1.08,2.0,1.3,0.714,1.5,0.571
812,2015.0,1438.0,79.0,1125.0,67.0,1.0,0.0,0.963,1.0,0.75,0.68,4.2,4.167,1.833,1.043,0.917,0.583,1.25,1.5,0.455
813,2015.0,1452.0,68.0,1138.0,62.0,0.0,0.0,0.909,0.898,1.2,1.0,0.842,0.926,0.889,1.0,1.091,1.417,0.571,3.0,0.96
