Season,WTeamID,WTeamSeed,WScore,LTeamID,LTeamSeed,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WEnd_MAS,WEnd_MOR,WEnd_POM,WEnd_SAG,LEnd_MAS,LEnd_MOR,LEnd_POM,LEnd_SAG
2012,1140,Z14a,78,1233,Z14b,72,N,0,30,62,7,20,11,20,10,33,21,20,9,7,14,31,70,6,25,4,8,8,28,19,18,10,3,19,54,49,48,39,69,63,60,52
2012,1246,Y01,87,1235,Y08,71,N,0,31,56,10,20,15,22,12,28,19,11,2,5,19,25,61,3,22,18,25,12,19,7,7,6,2,18,1,3,1,1,32,33,29,32
2012,1246,Y01,67,1242,X02,59,N,0,23,56,6,14,15,21,12,31,12,11,4,11,15,22,62,5,11,10,15,11,24,9,9,6,5,16,1,3,1,1,7,8,4,4
2012,1393,W01,75,1243,W08,59,N,0,23,45,6,9,23,29,9,23,13,14,6,8,18,21,67,4,17,13,19,25,16,8,14,5,0,20,4,6,8,5,28,23,22,22
2012,1436,X16b,71,1249,X16a,59,N,0,25,50,4,11,17,24,9,25,16,5,3,3,19,20,60,4,13,15,21,19,21,6,7,3,2,17,131,136,118,147,109,135,103,115
2012,1462,Y10,70,1250,Y15,58,N,0,24,54,7,15,15,21,12,31,8,14,2,6,15,21,64,3,22,13,20,15,21,4,8,6,5,20,51,60,58,55,63,113,83,92
2012,1307,Z05,75,1253,Z12,68,N,0,25,50,7,21,18,24,7,24,19,14,6,7,16,28,65,4,16,8,14,16,20,13,15,6,2,19,20,17,13,16,33,58,36,41
2012,1277,Z01,89,1254,Z16,67,N,0,40,68,3,9,6,9,15,28,21,12,6,0,17,22,50,8,17,15,23,4,16,10,12,6,4,10,2,2,3,3,98,141,164,159
2012,1246,Y01,69,1257,Z04,61,N,0,28,49,2,7,11,20,6,27,9,14,7,7,14,24,69,4,11,9,13,19,21,7,12,5,4,16,1,3,1,1,10,13,20,18
2012,1326,W02,78,1259,W15,59,N,0,26,58,5,14,21,26,16,33,11,18,6,8,19,19,54,4,14,17,22,5,19,9,12,6,8,24,6,1,2,2,82,132,128,133
2012,1196,Z07,68,1266,Z03,58,N,0,24,59,7,27,13,15,10,32,15,11,5,9,15,20,65,6,21,12,18,15,26,11,9,8,3,17,25,22,19,17,16,16,18,15
2012,1387,Z09,61,1272,Z08,54,N,0,21,46,5,13,14,18,8,26,7,17,6,1,12,21,54,2,15,10,17,10,19,4,11,8,3,17,34,26,15,19,19,5,9,13
2012,1325,X13,65,1276,X04,60,N,0,22,43,6,16,15,17,4,22,13,9,6,2,12,22,54,7,23,9,11,11,18,11,10,2,0,16,45,78,71,72,15,20,25,23
2012,1257,Z04,57,1277,Z01,44,N,0,21,55,9,23,6,11,11,28,15,10,9,7,11,14,49,5,21,11,12,8,28,12,15,8,7,15,10,13,20,18,2,2,3,3
2012,1313,Z15,86,1281,Z02,84,N,0,32,59,10,19,12,18,14,23,14,11,2,3,20,29,55,13,29,13,17,7,18,15,8,6,1,19,142,236,214,182,3,7,7,7
2012,1458,W04,73,1285,W13,49,N,0,23,48,10,19,17,19,11,26,15,10,3,8,15,18,47,3,9,10,15,5,16,8,8,8,2,16,12,12,6,8,75,103,94,97
2012,1443,Y16b,59,1290,Y16a,58,N,0,19,62,2,16,19,33,26,34,10,28,7,9,18,22,61,4,22,10,22,10,22,12,17,11,8,24,144,183,191,202,178,284,256,233
2012,1266,Z03,62,1293,Z06,53,N,0,21,55,4,15,16,21,5,31,11,12,7,4,11,20,64,4,21,9,10,13,30,7,16,6,4,18,16,16,18,15,14,79,49,40
2012,1242,X02,60,1301,X11,57,N,0,24,64,1,14,11,20,20,30,13,14,9,11,14,19,67,6,21,13,17,21,26,10,14,7,6,17,7,8,4,4,39,31,43,45
2012,1257,Z04,59,1307,Z05,56,N,0,22,48,7,15,8,12,7,18,9,11,9,5,14,23,58,5,23,5,8,17,19,13,13,5,2,12,10,13,20,18,20,17,13,16
2012,1231,Y04,79,1308,Y13,66,N,0,32,54,7,13,8,10,7,14,15,12,12,0,12,27,49,4,12,8,10,7,16,7,17,5,6,13,17,9,11,9,60,64,63,63
2012,1196,Z07,84,1313,Z15,50,N,0,28,53,10,28,18,25,13,35,13,13,4,4,12,18,66,4,24,10,13,14,17,9,8,3,3,21,25,22,19,17,142,236,214,182
2012,1242,X02,80,1314,X01,67,N,0,29,63,4,14,18,24,11,30,14,8,9,3,16,28,64,2,17,9,12,8,27,18,10,5,6,17,7,8,4,4,5,4,5,6
2012,1462,Y10,67,1323,Y07,63,N,0,22,44,5,10,18,27,10,20,11,10,6,1,14,25,49,9,21,4,9,6,15,19,11,6,1,16,51,60,58,55,30,29,41,42
2012,1314,X01,73,1325,X13,65,N,1,26,65,7,22,14,24,22,41,18,24,4,8,13,23,71,12,32,7,8,7,23,17,13,13,3,22,5,4,5,6,45,78,71,72
2012,1242,X02,64,1326,W02,62,N,0,25,56,3,11,11,14,12,30,14,17,5,8,15,20,59,8,22,14,15,10,20,11,12,7,7,17,7,8,4,4,6,1,2,2
2012,1242,X02,63,1345,X10,60,N,0,21,62,6,24,15,23,21,23,10,7,6,4,18,20,50,8,18,12,19,12,24,11,10,3,1,16,7,8,4,4,35,19,24,28
2012,1124,Y03,68,1355,Y14,60,N,0,23,52,8,20,14,20,12,23,9,12,6,2,16,21,50,10,30,8,14,7,16,16,13,7,1,17,8,18,14,12,55,67,57,59
2012,1301,X11,79,1361,X06,65,N,0,31,53,3,9,14,21,6,32,13,10,3,3,13,23,61,8,23,11,14,8,21,9,9,3,2,17,39,31,43,45,31,57,54,46
2012,1325,X13,62,1378,X12b,56,N,0,17,43,9,18,19,25,7,18,10,9,9,1,19,20,46,2,15,14,19,10,23,10,10,5,6,16,45,78,71,72,48,47,66,70
2012,1243,W08,70,1379,W09,64,N,0,21,42,2,12,26,34,5,26,12,11,4,7,18,22,60,8,23,12,17,13,21,8,10,8,0,25,28,23,22,22,52,95,74,57
2012,1199,W03,66,1382,W14,63,N,0,24,53,7,19,11,14,9,22,13,11,9,9,14,23,57,7,14,10,13,14,23,16,13,9,3,16,11,15,21,21,47,51,51,61
2012,1277,Z01,65,1387,Z09,61,N,0,25,46,4,10,11,17,5,27,12,11,2,1,19,18,51,7,25,18,23,8,20,9,6,5,1,16,2,2,3,3,34,26,15,19
2012,1345,X10,72,1388,X07,69,N,0,26,57,5,16,15,18,7,25,7,10,7,2,17,27,64,4,25,11,13,12,27,11,11,3,3,18,35,19,24,28,23,44,44,35
2012,1326,W02,77,1393,W01,70,N,0,21,51,4,13,31,42,14,25,10,12,4,3,20,22,53,6,16,20,25,8,18,9,12,6,7,29,6,1,2,2,4,6,8,5
2012,1378,X12b,58,1396,X05,44,N,0,17,50,8,17,16,21,14,23,7,12,10,1,16,15,42,2,12,12,16,6,22,9,13,6,5,19,48,47,66,70,29,42,34,36
2012,1153,W06,65,1400,W11,59,N,0,27,59,3,16,8,16,12,28,17,9,4,4,16,20,57,7,20,12,14,10,24,11,11,6,5,15,24,21,31,34,38,43,28,27
2012,1393,W01,72,1421,W16,65,N,0,25,56,5,23,17,24,15,18,16,9,5,5,15,21,49,9,23,14,16,10,22,17,12,3,0,22,4,6,8,5,118,93,121,125
2012,1160,Y11,68,1424,Y06,64,N,0,22,48,7,12,17,27,9,37,12,23,4,3,18,23,71,9,36,9,17,12,21,13,8,14,8,22,50,68,75,80,42,37,33,24
2012,1231,Y04,63,1433,Y12,61,N,0,24,46,6,13,9,11,8,28,13,22,6,2,13,23,57,9,30,6,13,8,15,8,11,10,3,16,17,9,11,9,27,55,47,50
2012,1458,W04,60,1435,W05,57,N,0,23,55,10,33,4,8,10,20,13,8,4,1,16,20,46,5,19,12,16,9,26,8,12,4,3,17,12,12,6,8,13,11,16,20
2012,1314,X01,77,1436,X16b,58,N,0,27,65,5,18,18,24,15,22,14,11,14,6,10,25,63,3,18,5,8,16,26,8,20,6,2,19,5,4,5,6,131,136,118,147
2012,1196,Z07,71,1438,Z10,45,N,0,28,53,4,23,11,17,9,30,11,12,6,0,10,18,47,3,18,6,10,2,21,12,13,5,1,15,25,22,19,17,40,34,26,26
2012,1246,Y01,81,1443,Y16b,66,N,0,30,54,3,10,18,25,9,30,14,12,2,9,14,25,63,6,15,10,16,10,20,10,10,6,2,19,1,3,1,1,144,183,191,202
2012,1211,W07,77,1452,W10,54,N,0,28,50,9,17,12,16,6,25,15,10,9,2,25,16,49,3,17,19,28,12,19,10,10,2,3,17,26,24,32,30,53,32,42,38
2012,1433,Y12,62,1455,Y05,59,N,0,25,59,6,23,6,9,10,27,9,11,8,3,12,24,62,5,16,6,10,12,24,13,12,8,4,12,27,55,47,50,21,10,10,10
2012,1393,W01,64,1458,W04,63,N,0,27,49,5,9,5,9,7,19,5,6,4,1,13,21,49,14,27,7,12,8,17,15,6,2,2,12,4,6,8,5,12,12,6,8
2012,1124,Y03,75,1462,Y10,70,N,0,29,57,5,15,12,14,10,25,21,13,7,3,17,24,56,3,15,19,24,11,18,10,10,7,4,15,8,18,14,12,51,60,58,55
2013,1433,X05,88,1103,X12,42,N,0,35,65,8,16,10,14,13,23,15,7,11,0,17,15,43,1,13,11,19,9,20,5,22,2,6,12,31,16,21,26,42,60,54,62
2013,1181,Y02,73,1107,Y15,61,N,0,27,46,4,11,15,21,5,23,17,11,9,3,18,19,52,9,15,14,16,10,16,14,13,7,2,19,11,7,6,7,104,161,147,167
2013,1326,Z02,73,1112,Z06,70,N,0,22,52,7,13,22,26,11,21,9,8,4,3,18,23,52,6,18,18,20,9,21,7,11,6,2,20,3,3,5,5,23,42,19,23
2013,1112,Z06,81,1125,Z11,64,N,0,29,51,9,17,14,20,12,32,13,16,2,5,21,20,51,8,27,16,23,4,14,7,8,7,0,20,23,42,19,23,43,61,46,50
2013,1247,Z13b,80,1129,Z13a,71,N,0,31,49,11,21,7,12,3,19,16,10,4,1,16,26,53,7,18,12,18,11,18,14,10,3,1,13,53,46,57,57,46,57,49,58
2013,1139,W06,68,1137,W11,56,N,0,20,55,3,17,25,28,10,31,8,5,6,3,12,23,62,5,16,5,8,9,28,13,9,0,4,20,22,43,52,45,44,81,62,73
2013,1266,W03,74,1139,W06,72,N,0,23,54,5,12,23,27,14,21,9,15,9,4,17,24,56,11,24,13,19,12,21,13,15,7,8,20,20,25,25,22,22,43,52,45
2013,1393,W04,66,1143,W12,60,N,0,18,46,4,10,26,41,14,23,7,15,10,3,16,22,56,4,21,12,19,13,21,14,17,6,2,24,8,15,13,13,50,65,58,56
2013,1166,Y07,67,1153,Y10,63,N,0,19,42,7,15,22,25,7,25,16,16,2,2,11,27,64,5,20,4,9,14,17,12,9,9,4,21,21,20,15,21,35,34,40,35
2013,1228,W07,57,1160,W10,49,N,0,16,52,8,31,17,24,11,26,10,12,8,4,12,17,51,5,19,10,13,8,28,7,15,5,5,20,36,33,42,44,45,62,50,52
2013,1257,Y01,82,1161,Y08,56,N,0,31,55,5,9,15,18,10,19,14,9,11,2,24,19,40,5,12,13,21,7,17,4,20,0,4,19,1,1,2,1,30,40,24,36
2013,1181,Y02,66,1166,Y07,50,N,0,19,49,7,20,21,28,7,31,9,9,7,4,20,16,53,2,19,16,18,7,26,9,10,2,2,26,11,7,6,7,21,20,15,21
2013,1266,W03,59,1172,W14,58,N,0,20,58,4,15,15,19,17,24,5,9,5,4,20,19,46,6,17,14,22,7,22,12,11,2,4,17,20,25,25,22,62,44,59,64
2013,1257,Y01,85,1181,Y02,63,N,0,29,55,2,13,25,36,11,26,8,8,10,9,23,19,52,4,16,21,28,11,20,11,12,4,2,23,1,1,2,1,11,7,6,7
2013,1196,X03,62,1195,X15,50,N,0,22,57,4,15,14,23,15,20,12,10,11,3,11,20,44,4,11,6,11,6,22,11,20,7,3,20,17,6,1,3,109,110,126,126
2013,1276,X04,79,1196,X03,59,N,0,30,65,10,19,9,13,9,26,18,11,13,5,13,23,56,2,10,11,17,9,27,13,15,7,3,11,16,13,11,11,17,6,1,3
2013,1195,X15,78,1207,X02,68,N,0,21,49,6,15,30,44,7,32,15,13,5,3,18,24,64,7,27,13,20,11,28,15,14,6,4,33,109,110,126,126,7,11,12,9
2013,1455,Z09,76,1211,Z01,70,N,0,25,50,14,28,12,18,10,20,16,15,8,6,22,21,59,8,23,20,29,21,18,13,13,8,2,17,37,35,33,42,2,4,4,6
2013,1112,Z06,74,1217,Z14,51,N,0,27,49,9,15,11,16,3,36,13,12,4,2,20,16,58,5,18,14,19,11,22,12,8,7,1,14,23,42,19,23,94,96,108,105
2013,1274,W02,63,1228,W07,59,N,0,22,55,9,25,10,15,13,22,12,6,4,2,10,23,61,7,27,6,7,16,22,7,8,2,3,17,10,14,14,14,36,33,42,44
2013,1393,W04,61,1231,W01,50,N,0,21,48,4,10,15,20,7,25,4,14,11,11,17,16,47,3,15,15,24,11,23,8,18,6,2,18,8,15,13,13,6,2,3,2
2013,1326,Z02,95,1233,Z15,70,N,0,34,71,7,15,20,25,13,31,25,10,8,7,17,23,65,6,28,18,21,14,26,13,19,4,2,18,3,3,5,5,90,90,96,98
2013,1326,Z02,78,1235,Z10,75,N,0,25,49,9,18,19,26,3,19,12,9,7,2,20,23,52,12,25,17,23,12,24,14,16,4,0,20,3,3,5,5,41,36,37,33
2013,1231,W01,83,1241,W16a,62,N,0,29,55,9,23,16,21,12,26,17,9,3,3,8,26,62,8,20,2,4,11,17,7,10,1,3,21,6,2,3,2,143,155,179,169
2013,1276,X04,87,1242,X01,85,N,1,35,71,8,23,9,17,14,24,18,10,7,1,12,36,66,6,16,7,10,7,28,21,13,5,8,17,16,13,11,11,5,5,8,4
2013,1247,Z13b,63,1243,Z04,61,N,0,21,49,7,18,14,16,8,22,12,8,4,5,13,24,57,4,13,9,17,15,21,12,9,6,7,14,53,46,57,57,14,27,30,20
2013,1455,Z09,72,1247,Z13b,58,N,0,30,67,5,12,7,9,17,30,12,8,4,8,13,20,56,7,18,11,16,9,20,8,9,5,2,13,37,35,33,42,53,46,57,57
2013,1299,Y16b,73,1251,Y16a,72,N,0,27,52,8,18,11,19,6,27,10,8,6,4,19,23,54,10,23,16,18,6,24,15,10,4,3,17,199,234,226,242,232,237,251,260
2013,1241,W16a,68,1254,W16b,55,N,0,26,56,8,23,8,12,14,25,17,11,3,10,16,21,59,3,16,10,14,16,19,11,11,7,1,12,143,155,179,169,149,134,185,163
2013,1393,W04,55,1266,W03,39,N,0,19,50,5,17,12,19,11,26,8,6,9,8,11,12,53,3,25,12,16,19,25,10,13,5,6,16,8,15,13,13,20,25,25,22
2013,1277,Y03,70,1272,Y06,48,N,0,26,52,4,16,14,22,14,35,14,18,10,7,14,19,64,5,23,5,10,11,18,8,11,7,5,18,9,8,10,8,12,22,39,27
2013,1266,W03,71,1274,W02,61,N,0,27,50,3,6,14,19,10,26,14,11,3,3,11,22,63,8,26,9,12,15,16,12,8,3,3,15,20,25,25,22,10,14,14,14
2013,1257,Y01,82,1276,X04,76,N,0,28,61,8,16,18,23,15,17,18,9,9,3,22,25,48,8,18,18,25,8,19,12,12,3,2,15,1,1,2,1,16,13,11,11
2013,1181,Y02,71,1277,Y03,61,N,0,20,49,7,18,24,26,5,24,8,8,3,5,17,20,50,3,12,18,24,8,25,6,11,6,4,24,11,7,6,7,9,8,10,8
2013,1196,X03,78,1278,X11,64,N,0,21,37,10,20,26,36,6,20,13,14,7,3,18,20,50,8,18,16,22,13,16,11,14,4,1,25,17,6,1,3,48,30,23,30
2013,1247,Z13b,76,1279,Z12,74,N,0,27,55,9,23,13,18,9,21,14,12,8,4,19,30,63,4,19,10,21,18,22,14,13,5,4,18,53,46,57,57,27,29,34,28
2013,1161,Y08,84,1281,Y09,72,N,0,25,51,7,14,27,33,12,30,10,14,1,3,17,24,57,7,23,17,19,3,16,13,5,6,3,24,30,40,24,36,39,17,18,16
2013,1393,W04,81,1285,W13,34,N,0,27,52,5,11,22,31,8,32,21,8,12,5,8,11,54,4,31,8,12,11,22,5,17,5,6,22,8,15,13,13,85,152,145,133
2013,1388,Y11b,67,1292,Y11a,54,N,0,21,46,8,14,17,25,8,25,9,7,3,0,15,22,52,4,12,6,7,6,22,14,9,4,3,20,29,21,22,34,55,51,32,53
2013,1257,Y01,79,1299,Y16b,48,N,0,31,54,4,16,13,22,12,19,14,16,20,2,13,17,41,6,16,8,10,5,15,7,27,8,0,18,1,1,2,1,199,234,226,242
2013,1396,W09,76,1301,W08,72,N,0,24,50,7,18,21,33,4,20,13,5,5,4,15,29,52,4,13,10,16,7,27,14,13,3,2,24,49,52,68,55,33,24,35,25
2013,1217,Z14,68,1307,Z03,62,N,0,22,42,8,18,16,20,3,23,11,13,3,3,20,21,56,3,14,17,24,16,18,8,11,12,1,17,94,96,108,105,4,26,17,17
2013,1387,Y04,64,1308,Y13,44,N,0,25,54,4,11,10,14,10,23,17,10,10,3,15,17,61,2,16,8,13,21,21,10,16,9,7,12,13,10,16,15,56,83,80,79
2013,1242,X01,70,1314,X08,58,N,0,24,55,5,14,17,21,15,35,11,22,7,5,11,22,73,6,21,8,10,16,20,10,11,15,1,20,5,5,8,4,26,18,28,19
2013,1196,X03,79,1322,X14,47,N,0,29,61,7,21,14,23,16,27,13,8,10,2,12,18,50,3,16,8,11,6,20,9,15,2,3,19,17,6,1,3,98,179,133,138
2013,1235,Z10,76,1323,Z07,58,N,0,29,59,9,21,9,12,5,22,19,6,4,1,13,22,51,4,17,10,13,9,26,9,17,2,2,11,41,36,37,33,18,19,31,24
2013,1455,Z09,70,1326,Z02,66,N,0,22,59,8,20,18,23,13,27,9,12,8,9,23,19,61,5,25,23,29,11,26,7,9,5,8,22,37,35,33,42,3,3,5,5
2013,1361,X07,70,1328,X10,55,N,0,24,56,6,15,16,17,11,29,15,11,5,3,11,23,58,5,21,4,8,8,21,10,9,6,2,20,34,47,26,32,57,49,51,43
2013,1332,Y12,68,1329,Y05,55,N,0,23,59,8,22,14,21,14,30,12,18,8,3,19,21,52,5,17,8,15,6,26,12,14,8,3,23,24,58,43,47,25,31,20,18
2013,1257,Y01,77,1332,Y12,69,N,0,28,52,4,13,17,26,9,25,10,13,7,5,19,27,61,5,14,10,17,12,23,12,12,7,3,22,1,1,2,1,24,58,43,47
2013,1274,W02,78,1334,W15,49,N,0,24,52,12,22,18,21,10,31,12,11,7,4,14,18,54,9,26,4,11,10,18,9,14,2,1,16,10,14,14,14,81,160,121,130
2013,1455,Z09,73,1338,Z08,55,N,0,19,49,2,20,33,41,11,26,11,11,10,1,20,19,54,1,17,16,20,11,21,8,15,5,5,27,37,35,33,42,19,12,7,10
2013,1276,X04,71,1355,X13,56,N,0,28,55,9,20,6,9,8,21,12,9,6,3,8,23,52,4,19,6,8,8,21,13,12,3,0,10,16,13,11,11,76,98,102,93
2013,1195,X15,81,1361,X07,71,N,0,33,59,7,18,8,12,9,22,21,13,13,5,13,27,61,8,23,9,13,14,20,16,17,10,6,11,109,110,126,126,34,47,26,32
2013,1211,Z01,64,1380,Z16,58,N,0,23,55,8,20,10,15,11,29,14,10,6,0,16,18,46,10,23,12,18,3,24,10,10,4,8,12,2,4,4,6,179,270,170,214
2013,1332,Y12,74,1387,Y04,57,N,0,28,53,8,11,10,16,9,29,18,18,10,4,19,20,53,3,21,14,22,6,21,11,12,10,2,15,24,58,43,47,13,10,16,15
2013,1272,Y06,54,1388,Y11b,52,N,0,20,49,5,15,9,18,10,25,12,15,9,12,18,19,58,3,15,11,14,15,24,9,13,4,0,19,12,22,39,27,29,21,22,34
2013,1276,X04,61,1393,W04,56,N,0,21,53,8,24,11,20,13,24,17,10,5,3,11,23,55,3,14,7,11,10,23,13,10,7,4,19,16,13,11,11,8,15,13,13
2013,1231,W01,58,1396,W09,52,N,0,19,45,4,13,16,20,4,28,9,12,0,2,8,21,62,3,24,7,8,14,21,8,10,5,4,18,6,2,3,2,49,52,68,55
2013,1278,X11,83,1417,X06,63,N,0,31,61,9,16,12,19,11,25,19,11,7,3,19,20,63,4,22,19,25,19,23,10,15,5,2,19,48,30,23,30,28,56,44,41
2013,1143,W12,64,1424,W05,61,N,0,26,59,5,11,7,16,8,33,18,11,7,5,19,19,59,6,20,17,26,12,30,11,12,3,6,20,50,65,58,56,32,39,36,39
2013,1276,X04,78,1433,X05,53,N,0,31,60,6,20,10,11,12,29,17,12,7,0,7,23,58,3,16,4,6,7,17,6,11,9,2,14,16,13,11,11,31,16,21,26
2013,1277,Y03,65,1434,Y14,54,N,0,26,58,6,15,7,11,20,29,16,17,6,3,16,19,54,7,25,9,14,8,15,10,7,12,5,12,9,8,10,8,52,67,66,65
2013,1314,X08,78,1437,X09,71,N,0,24,49,11,21,19,27,6,22,18,17,10,2,14,27,61,4,21,13,19,15,22,6,16,9,2,22,26,18,28,19,40,32,45,40
2013,1242,X01,64,1443,X16,57,N,0,20,42,0,6,24,30,4,31,11,17,4,9,15,21,66,3,20,12,18,18,23,8,10,9,0,24,5,5,8,4,158,181,183,182
2013,1257,Y01,72,1455,Z09,68,N,0,22,49,9,25,19,29,11,22,10,9,8,3,23,22,54,6,20,18,24,14,22,13,11,5,1,20,1,1,2,1,37,35,33,42
2013,1279,Z12,57,1458,Z05,46,N,0,22,57,3,15,10,16,12,31,8,10,6,6,12,15,59,7,30,9,13,15,25,10,11,7,7,16,27,29,34,28,15,9,9,12
2014,1196,X01,67,1107,X16a,55,N,0,25,49,3,12,14,18,5,25,11,10,7,5,14,20,51,4,13,11,14,6,21,10,10,4,2,15,1,2,3,3,181,157,177,185
2014,1458,Z02,75,1110,Z15,35,N,0,26,52,10,23,13,14,6,25,13,7,9,1,15,11,37,4,15,9,15,4,20,8,17,5,0,16,11,9,13,9,123,124,97,117
2014,1458,Z02,64,1112,Z01,63,N,1,24,61,6,17,10,12,13,25,11,8,3,0,15,23,59,5,12,12,17,13,26,8,7,2,5,17,11,9,13,9,4,4,1,1
2014,1400,Y07,87,1113,Y10,85,N,0,31,58,5,12,20,27,10,20,17,9,6,5,24,27,56,8,15,23,33,11,21,17,10,2,1,18,31,55,37,39,54,59,47,37
2014,1458,Z02,69,1124,Z06,52,N,0,26,51,6,16,11,20,8,31,18,10,1,6,16,18,57,2,15,14,18,11,22,10,6,5,3,16,11,9,13,9,26,27,31,29
2014,1332,Z07,87,1140,Z10,68,N,0,27,54,2,13,31,38,8,29,21,8,4,4,22,20,61,5,19,23,30,12,20,14,9,4,0,25,29,32,30,30,50,48,45,42
2014,1455,Y01,64,1142,Y16a,37,N,0,23,50,6,19,12,21,11,35,17,12,4,6,17,12,58,5,28,8,18,13,21,5,6,7,1,17,2,12,5,12,164,212,166,175
2014,1217,W12,61,1153,W05,57,N,0,19,44,6,17,17,28,9,24,9,12,4,3,15,21,57,4,12,11,16,16,18,5,11,6,6,20,39,37,33,35,20,25,24,28
2014,1438,W01,70,1157,W16,59,N,0,21,40,8,17,20,25,0,28,16,7,4,5,16,21,50,9,19,8,14,5,23,13,8,5,2,19,3,3,4,5,205,200,222,224
2014,1338,X09,77,1160,X08,48,N,0,31,61,4,14,11,12,9,24,18,3,12,3,13,15,42,4,16,14,18,7,22,5,17,2,0,12,19,18,16,20,40,72,63,55
2014,1124,Z06,85,1166,Z03,55,N,0,30,47,11,18,14,21,5,27,19,8,2,3,11,22,55,5,24,6,9,8,14,11,8,4,0,19,26,27,31,29,17,10,9,11
2014,1196,X01,62,1173,X11,52,N,0,18,48,5,15,21,28,12,25,10,7,5,5,10,19,48,8,18,6,8,5,21,11,9,5,5,19,1,2,3,3,52,56,51,58
2014,1277,W04,93,1174,W13,78,N,0,30,56,10,19,23,25,10,32,16,14,4,2,27,20,55,8,20,30,39,7,17,7,8,4,1,19,6,5,10,8,69,119,103,106
2014,1273,Y14,78,1181,Y03,71,N,0,25,45,5,13,23,28,3,24,16,8,3,0,15,22,62,15,37,12,13,16,19,15,12,6,1,22,105,94,95,89,12,8,6,7
2014,1242,X02,80,1184,X15,69,N,0,32,53,0,7,16,24,14,29,17,14,2,7,14,22,57,12,31,13,16,8,11,14,7,8,1,21,14,13,8,6,102,146,124,143
2014,1163,W07,63,1196,X01,53,N,0,24,43,5,12,10,13,5,23,12,13,6,4,16,19,49,1,10,14,20,12,15,3,11,3,1,14,18,16,26,24,1,2,3,3
2014,1272,W08,71,1203,W09,66,N,0,27,55,6,22,11,16,15,21,19,12,8,4,20,25,56,2,12,14,24,16,17,8,10,9,2,16,37,39,40,41,32,57,41,46
2014,1112,Z01,84,1211,Z08,61,N,0,32,65,7,18,13,18,7,21,24,6,15,8,18,22,54,6,16,11,13,11,28,13,21,3,5,14,4,4,1,1,21,24,19,21
2014,1277,W04,80,1217,W12,73,N,0,28,57,7,21,17,22,10,24,17,11,9,1,20,22,53,6,17,23,30,8,24,8,11,4,3,17,6,5,10,8,39,37,33,35
2014,1397,Y11b,78,1234,Y11a,65,N,1,24,54,5,21,25,30,10,27,13,8,2,1,14,24,58,4,16,13,15,7,23,14,6,2,2,28,42,15,11,25,49,22,27,17
2014,1163,W07,81,1235,W03,76,N,0,26,50,9,19,20,22,5,26,9,9,5,4,15,32,69,6,16,6,15,17,19,14,9,4,3,17,18,16,26,24,7,20,23,13
2014,1390,X10,60,1242,X02,57,N,0,21,47,0,9,18,26,8,29,6,16,10,4,15,19,58,5,16,14,18,13,22,7,14,9,2,22,35,41,36,33,14,13,8,6
2014,1246,Y08,56,1243,Y09,49,N,0,19,50,4,15,14,21,13,27,8,15,4,7,11,19,53,5,21,6,12,9,19,8,10,7,3,20,25,26,17,18,58,53,43,40
2014,1163,W07,60,1246,Y08,54,N,0,22,53,6,19,10,10,8,26,8,10,9,4,17,18,46,5,16,13,24,10,23,11,13,6,5,10,18,16,26,24,25,26,17,18
2014,1246,Y08,74,1257,Y04,69,N,0,24,55,4,14,22,27,15,22,8,12,5,2,19,26,53,4,15,13,23,11,18,11,10,6,3,24,25,26,17,18,5,1,2,2
2014,1257,Y04,71,1264,Y13,64,N,0,20,55,4,13,27,35,16,26,10,12,11,8,18,23,51,3,5,15,21,7,24,11,15,8,5,27,5,1,2,2,63,83,66,74
2014,1397,Y11b,86,1269,Y06,67,N,0,30,56,2,14,24,31,10,27,16,12,8,3,13,28,66,3,11,8,11,14,19,12,13,8,1,21,42,15,11,25,41,64,50,47
2014,1438,W01,78,1272,W08,60,N,0,30,54,5,11,13,16,6,34,13,10,3,6,16,24,59,3,13,9,21,8,20,16,6,7,3,14,3,3,4,5,37,39,40,41
2014,1397,Y11b,83,1273,Y14,63,N,0,27,55,6,22,23,26,18,23,15,7,2,0,14,24,53,8,22,7,9,7,12,11,6,3,4,21,42,15,11,25,105,94,95,89
2014,1246,Y08,75,1276,Y02,72,N,0,31,58,7,11,6,11,17,18,8,11,2,6,14,27,57,7,18,11,14,14,10,11,7,4,1,14,25,26,17,18,10,7,15,10
2014,1163,W07,60,1277,W04,54,N,0,17,49,5,22,21,22,7,23,8,8,7,3,12,18,46,11,29,7,8,6,26,13,16,5,3,16,18,16,26,24,6,5,10,8
2014,1107,X16a,71,1291,X16b,64,N,0,27,47,2,9,15,19,6,36,12,14,3,1,13,22,60,12,37,8,12,6,17,13,4,3,1,16,181,157,177,185,183,186,188,215
2014,1361,Z04,63,1295,Z12,44,N,0,19,44,7,16,18,24,8,30,8,6,4,2,16,15,47,2,11,12,17,7,20,5,6,1,2,17,13,30,21,22,46,60,53,65
2014,1235,W03,93,1300,W14,75,N,0,35,55,9,17,14,16,10,24,21,9,5,5,14,30,65,5,16,10,12,13,11,12,6,3,5,13,7,20,23,13,85,92,74,83
